h = 0.01 : 
0.2499999999998252	-0.03463500929949202	-0.037615064381175116	0.011099268613085493	0.012361336098973443	0.004931542753251505	0.004031497216390753	0.011294163719079734	0.011099268613085684	-0.03463500929949485	0.004931542753252046
-0.0030917207421156034	-0.0032286079605982603	0.0040314972163905255	-0.037615064381178114	-0.03761506438117466	0.004031497216390064	-0.0032286079605979142	-0.0030917207421149112	0.004931542753250398	0.011294163719078905	0.004031497216390083
0.004931542753250848	-0.037615064381179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

h = 1.5 : 
-0.037615064381175116	-0.03761506438117885	0.2499999999998252	-0.037615064381169884	0.004931542753251942	0.016661937539312423	-0.03761506438116965	-0.027881001517833688	0.011294163719080015	0.004931542753251382	-0.006039685116583286
0.004931542753252471	0.0012487942516644578	0.01129416371907902	-0.02788100151783427	0.016661937539316194	0.004931542753252286	0.0006840554283028072	-0.0032286079605984017	0.0012487942516643407	0.0012487942516644518	-0.0032286079605977477
0.0006840554283029174	0.001248794251664116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

